date,entry_time,exit_time,symbol,side,qty,entry,exit,pnl,strategy,notes
2026-04-22T19:35:00.000Z,2026-04-22T19:35:00.000Z,2026-04-22T19:50:00.000Z,SPY,LONG,99,710.37,710.8,42.57,Mean Reversion,Squeezed out early
2026-04-22T19:35:00.000Z,2026-04-22T19:35:00.000Z,2026-04-22T19:55:00.000Z,QQQ,SHORT,10,654.25,655.13,-8.8,Scalp,
2026-04-23T13:30:00.000Z,2026-04-23T13:30:00.000Z,2026-04-23T13:55:00.000Z,NVDA,LONG,89,201.97,203.27,115.7,Mean Reversion,Squeezed out early
2026-04-23T13:30:00.000Z,2026-04-23T13:30:00.000Z,2026-04-23T13:40:00.000Z,COST,SHORT,79,1009.57,1008.77,63.2,Trend Following,
2026-04-23T13:35:00.000Z,2026-04-23T13:35:00.000Z,2026-04-23T14:05:00.000Z,TSLA,SHORT,59,380.2,374.89,313.29,Breakout,
2026-04-23T13:35:00.000Z,2026-04-23T13:35:00.000Z,2026-04-23T13:50:00.000Z,ADBE,SHORT,60,240.15,236.66,209.4,Earnings,
2026-04-23T13:35:00.000Z,2026-04-23T13:35:00.000Z,2026-04-23T14:20:00.000Z,IWM,LONG,165,276.97,276.55,-69.3,Earnings,
2026-04-23T13:35:00.000Z,2026-04-23T13:35:00.000Z,2026-04-23T14:00:00.000Z,MA,SHORT,37,506.64,505.11,56.61,Scalp,
2026-04-23T13:40:00.000Z,2026-04-23T13:40:00.000Z,2026-04-23T13:45:00.000Z,XLF,SHORT,259,52.03,52.03,0,Earnings,Earnings drift
2026-04-23T13:40:00.000Z,2026-04-23T13:40:00.000Z,2026-04-23T13:45:00.000Z,DIA,LONG,68,493.05,493.17,8.16,Earnings,Earnings beat momentum
2026-04-23T13:45:00.000Z,2026-04-23T13:45:00.000Z,2026-04-23T14:10:00.000Z,JPM,LONG,103,312.83,314.01,121.54,Earnings,
2026-04-23T13:45:00.000Z,2026-04-23T13:45:00.000Z,2026-04-23T14:20:00.000Z,DIA,SHORT,56,493.16,494.43,-71.12,Trend Following,Stopped below trend line
2026-04-23T13:45:00.000Z,2026-04-23T13:45:00.000Z,2026-04-23T14:30:00.000Z,ORCL,LONG,108,178.81,178.25,-60.48,Trend Following,VWAP reclaim long
2026-04-23T13:45:00.000Z,2026-04-23T13:45:00.000Z,2026-04-23T14:45:00.000Z,ORCL,SHORT,87,179.04,179.27,-20.01,Scalp,Power-hour scalp
2026-04-23T13:45:00.000Z,2026-04-23T13:45:00.000Z,2026-04-23T14:40:00.000Z,MU,LONG,63,477.61,480.06,154.35,Earnings,Earnings beat momentum
2026-04-23T13:50:00.000Z,2026-04-23T13:50:00.000Z,2026-04-23T14:05:00.000Z,AVGO,LONG,41,427.13,425.87,-51.66,Earnings,
2026-04-23T13:50:00.000Z,2026-04-23T13:50:00.000Z,2026-04-23T14:25:00.000Z,XLF,SHORT,142,51.98,52.11,-18.46,Mean Reversion,Oversold bounce
2026-04-23T13:55:00.000Z,2026-04-23T13:55:00.000Z,2026-04-23T14:00:00.000Z,IWM,SHORT,182,276.7,276.29,74.62,Earnings,
2026-04-23T13:55:00.000Z,2026-04-23T13:55:00.000Z,2026-04-23T14:05:00.000Z,WMT,LONG,278,131.52,131.42,-27.8,Scalp,Opening drive scalp
2026-04-23T13:55:00.000Z,2026-04-23T13:55:00.000Z,2026-04-23T14:00:00.000Z,IWM,LONG,104,276.67,276.36,-32.24,Mean Reversion,VWAP reversion long
2026-04-23T14:00:00.000Z,2026-04-23T14:00:00.000Z,2026-04-23T14:55:00.000Z,V,LONG,42,306.91,306.96,2.1,Breakout,Range breakout on volume
2026-04-23T14:00:00.000Z,2026-04-23T14:00:00.000Z,2026-04-23T14:25:00.000Z,NFLX,SHORT,334,93.43,93.53,-33.4,Breakout,Cup & handle long
2026-04-23T14:00:00.000Z,2026-04-23T14:00:00.000Z,2026-04-23T14:50:00.000Z,NFLX,LONG,269,93.49,93.46,-8.07,Earnings,Earnings drift
2026-04-23T14:00:00.000Z,2026-04-23T14:00:00.000Z,2026-04-23T15:00:00.000Z,CRM,LONG,82,173.14,174.35,99.22,Mean Reversion,Oversold bounce
2026-04-23T14:00:00.000Z,2026-04-23T14:00:00.000Z,2026-04-23T14:05:00.000Z,TSLA,SHORT,185,373.32,374.79,-271.95,Earnings,Earnings beat momentum
2026-04-23T14:00:00.000Z,2026-04-23T14:00:00.000Z,2026-04-23T14:50:00.000Z,ORCL,LONG,151,175.98,179.53,536.05,Scalp,Opening drive scalp
2026-04-23T14:05:00.000Z,2026-04-23T14:05:00.000Z,2026-04-23T14:55:00.000Z,XLF,SHORT,110,51.95,52.09,-15.4,Scalp,Quick momentum scalp
2026-04-23T14:05:00.000Z,2026-04-23T14:05:00.000Z,2026-04-23T14:20:00.000Z,NVDA,SHORT,50,202.89,202.11,39,Trend Following,VWAP reclaim long
2026-04-23T14:05:00.000Z,2026-04-23T14:05:00.000Z,2026-04-23T14:35:00.000Z,XLF,LONG,342,51.95,52.05,34.2,Earnings,
2026-04-23T14:10:00.000Z,2026-04-23T14:10:00.000Z,2026-04-23T14:55:00.000Z,TSLA,SHORT,90,371.63,375.04,-306.9,Mean Reversion,
2026-04-23T14:10:00.000Z,2026-04-23T14:10:00.000Z,2026-04-23T14:25:00.000Z,MSFT,SHORT,78,417.12,418.97,-144.3,Scalp,
2026-04-23T14:15:00.000Z,2026-04-23T14:15:00.000Z,2026-04-23T15:00:00.000Z,QQQ,LONG,68,652.9,655.56,180.88,Mean Reversion,
2026-04-23T14:15:00.000Z,2026-04-23T14:15:00.000Z,2026-04-23T14:40:00.000Z,AMD,LONG,57,303.6,304.8,68.4,Mean Reversion,Squeezed out early
2026-04-23T14:15:00.000Z,2026-04-23T14:15:00.000Z,2026-04-23T15:10:00.000Z,AVGO,SHORT,74,425.74,428.46,-201.28,Earnings,Post-earnings IV crush
2026-04-23T14:15:00.000Z,2026-04-23T14:15:00.000Z,2026-04-23T15:00:00.000Z,NVDA,LONG,176,202.18,202.84,116.16,Mean Reversion,Fade gap up
2026-04-23T14:15:00.000Z,2026-04-23T14:15:00.000Z,2026-04-23T14:20:00.000Z,SPY,LONG,31,710.12,710.48,11.16,Trend Following,Trend continuation
2026-04-23T14:20:00.000Z,2026-04-23T14:20:00.000Z,2026-04-23T15:20:00.000Z,JPM,LONG,87,314.6,313.99,-53.07,Mean Reversion,
2026-04-23T14:20:00.000Z,2026-04-23T14:20:00.000Z,2026-04-23T14:40:00.000Z,NVDA,LONG,86,202.12,202.01,-9.46,Trend Following,
2026-04-23T14:25:00.000Z,2026-04-23T14:25:00.000Z,2026-04-23T15:20:00.000Z,TSLA,LONG,117,369.8,377.44,893.88,Breakout,Range breakout on volume
2026-04-23T14:30:00.000Z,2026-04-23T14:30:00.000Z,2026-04-23T15:00:00.000Z,IWM,SHORT,175,276.92,277.6,-119,Breakout,Range breakout on volume
2026-04-23T14:30:00.000Z,2026-04-23T14:30:00.000Z,2026-04-23T14:35:00.000Z,NVDA,LONG,84,201.89,202.02,10.92,Breakout,
2026-04-23T14:30:00.000Z,2026-04-23T14:30:00.000Z,2026-04-23T14:40:00.000Z,ADBE,LONG,100,236.4,236.18,-22,Earnings,Earnings drift
2026-04-23T14:35:00.000Z,2026-04-23T14:35:00.000Z,2026-04-23T15:00:00.000Z,MU,LONG,90,480.65,481.74,98.1,Scalp,Power-hour scalp
2026-04-23T14:35:00.000Z,2026-04-23T14:35:00.000Z,2026-04-23T15:35:00.000Z,META,LONG,52,663.45,667.89,230.88,Earnings,
2026-04-23T14:40:00.000Z,2026-04-23T14:40:00.000Z,2026-04-23T15:05:00.000Z,NFLX,SHORT,381,93.47,93.49,-7.62,Mean Reversion,Squeezed out early
2026-04-23T14:40:00.000Z,2026-04-23T14:40:00.000Z,2026-04-23T14:50:00.000Z,CVX,SHORT,134,186.57,186.65,-10.72,Mean Reversion,Oversold bounce
2026-04-23T14:40:00.000Z,2026-04-23T14:40:00.000Z,2026-04-23T15:05:00.000Z,AAPL,SHORT,100,273.72,273.68,4,Scalp,Opening drive scalp
2026-04-23T14:40:00.000Z,2026-04-23T14:40:00.000Z,2026-04-23T15:10:00.000Z,QQQ,SHORT,76,653.95,656,-155.8,Scalp,Opening drive scalp
2026-04-23T14:40:00.000Z,2026-04-23T14:40:00.000Z,2026-04-23T15:15:00.000Z,CVX,LONG,64,186.56,185.89,-42.88,Mean Reversion,
2026-04-23T14:45:00.000Z,2026-04-23T14:45:00.000Z,2026-04-23T15:45:00.000Z,AMD,LONG,44,304.6,308.24,160.16,Breakout,
2026-04-23T14:45:00.000Z,2026-04-23T14:45:00.000Z,2026-04-23T15:05:00.000Z,COST,LONG,10,1011.33,1010.67,-6.6,Earnings,
2026-04-23T14:45:00.000Z,2026-04-23T14:45:00.000Z,2026-04-23T15:40:00.000Z,ORCL,LONG,31,179.27,180.14,26.97,Mean Reversion,Oversold bounce
2026-04-23T14:45:00.000Z,2026-04-23T14:45:00.000Z,2026-04-23T14:50:00.000Z,QQQ,LONG,67,654.21,654.69,32.16,Mean Reversion,
2026-04-23T14:45:00.000Z,2026-04-23T14:45:00.000Z,2026-04-23T15:15:00.000Z,GS,LONG,69,941.67,942.86,82.11,Breakout,ATH breakout retest
2026-04-23T14:45:00.000Z,2026-04-23T14:45:00.000Z,2026-04-23T15:20:00.000Z,INTC,LONG,137,66.94,67.61,91.79,Trend Following,
2026-04-23T14:50:00.000Z,2026-04-23T14:50:00.000Z,2026-04-23T15:50:00.000Z,ADBE,SHORT,139,236.63,236.54,12.51,Breakout,
2026-04-23T14:50:00.000Z,2026-04-23T14:50:00.000Z,2026-04-23T14:55:00.000Z,TSLA,LONG,73,374.36,374.93,41.61,Scalp,
2026-04-23T14:55:00.000Z,2026-04-23T14:55:00.000Z,2026-04-23T15:00:00.000Z,QQQ,LONG,75,655.29,655.52,17.25,Earnings,
2026-04-23T14:55:00.000Z,2026-04-23T14:55:00.000Z,2026-04-23T15:40:00.000Z,TSLA,SHORT,72,374.97,378.11,-226.08,Earnings,Earnings beat momentum
2026-04-23T14:55:00.000Z,2026-04-23T14:55:00.000Z,2026-04-23T15:00:00.000Z,XLF,LONG,384,52.1,52.05,-19.2,Scalp,
2026-04-23T14:55:00.000Z,2026-04-23T14:55:00.000Z,2026-04-23T15:10:00.000Z,TSLA,LONG,38,375.68,376.61,35.34,Mean Reversion,Fade gap up
2026-04-23T15:00:00.000Z,2026-04-23T15:00:00.000Z,2026-04-23T16:00:00.000Z,AAPL,LONG,86,273.87,273.36,-43.86,Mean Reversion,Squeezed out early
2026-04-23T15:00:00.000Z,2026-04-23T15:00:00.000Z,2026-04-23T15:55:00.000Z,ADBE,LONG,176,237.57,236.66,-160.16,Trend Following,
2026-04-23T15:00:00.000Z,2026-04-23T15:00:00.000Z,2026-04-23T15:40:00.000Z,COST,LONG,36,1011.14,1009.94,-43.2,Trend Following,VWAP reclaim long
2026-04-23T15:05:00.000Z,2026-04-23T15:05:00.000Z,2026-04-23T15:35:00.000Z,CVX,LONG,115,186.07,185.81,-29.9,Scalp,Power-hour scalp
2026-04-23T15:05:00.000Z,2026-04-23T15:05:00.000Z,2026-04-23T15:40:00.000Z,CVX,LONG,81,186.07,185.84,-18.63,Trend Following,Stopped below trend line
2026-04-23T15:10:00.000Z,2026-04-23T15:10:00.000Z,2026-04-23T15:15:00.000Z,IWM,LONG,162,277.39,277.48,14.58,Earnings,Earnings beat momentum
2026-04-23T15:10:00.000Z,2026-04-23T15:10:00.000Z,2026-04-23T15:40:00.000Z,GS,SHORT,62,943.36,940.96,148.8,Mean Reversion,Fade gap up
2026-04-23T15:15:00.000Z,2026-04-23T15:15:00.000Z,2026-04-23T15:30:00.000Z,DIA,LONG,58,494.27,494.53,15.08,Scalp,
2026-04-23T15:15:00.000Z,2026-04-23T15:15:00.000Z,2026-04-23T15:30:00.000Z,MA,SHORT,56,502.6,501.17,80.08,Earnings,Post-earnings IV crush
2026-04-23T15:15:00.000Z,2026-04-23T15:15:00.000Z,2026-04-23T16:05:00.000Z,AVGO,SHORT,57,428.68,427.01,95.19,Earnings,Earnings drift
2026-04-23T15:15:00.000Z,2026-04-23T15:15:00.000Z,2026-04-23T15:30:00.000Z,QQQ,LONG,90,656.17,656.55,34.2,Scalp,Power-hour scalp
2026-04-23T15:20:00.000Z,2026-04-23T15:20:00.000Z,2026-04-23T15:50:00.000Z,AMZN,LONG,82,257.96,256.88,-88.56,Breakout,ATH breakout retest
2026-04-23T15:20:00.000Z,2026-04-23T15:20:00.000Z,2026-04-23T15:30:00.000Z,CRM,LONG,192,174.48,173.23,-240,Mean Reversion,
2026-04-23T15:20:00.000Z,2026-04-23T15:20:00.000Z,2026-04-23T15:45:00.000Z,AVGO,LONG,89,428.82,428.7,-10.68,Trend Following,Trend continuation
2026-04-23T15:25:00.000Z,2026-04-23T15:25:00.000Z,2026-04-23T15:30:00.000Z,COST,SHORT,71,1008.89,1009.93,-73.84,Trend Following,VWAP reclaim long
2026-04-23T15:25:00.000Z,2026-04-23T15:25:00.000Z,2026-04-23T16:25:00.000Z,XLF,SHORT,365,52,51.9,36.5,Trend Following,Stopped below trend line
2026-04-23T15:25:00.000Z,2026-04-23T15:25:00.000Z,2026-04-23T16:15:00.000Z,META,SHORT,81,668.12,665.83,185.49,Scalp,Quick momentum scalp
2026-04-23T15:25:00.000Z,2026-04-23T15:25:00.000Z,2026-04-23T16:20:00.000Z,INTC,LONG,114,67.6,67.99,44.46,Trend Following,Trend continuation
2026-04-23T15:25:00.000Z,2026-04-23T15:25:00.000Z,2026-04-23T15:55:00.000Z,COST,LONG,37,1009.28,1011.81,93.61,Mean Reversion,Oversold bounce
2026-04-23T15:30:00.000Z,2026-04-23T15:30:00.000Z,2026-04-23T16:20:00.000Z,AMD,LONG,52,309.67,308.56,-57.72,Breakout,ATH breakout retest
2026-04-23T15:30:00.000Z,2026-04-23T15:30:00.000Z,2026-04-23T16:20:00.000Z,COST,SHORT,69,1009.99,1012.89,-200.1,Earnings,
2026-04-23T15:30:00.000Z,2026-04-23T15:30:00.000Z,2026-04-23T16:30:00.000Z,INTC,LONG,155,67.6,67.99,60.45,Earnings,Earnings drift
2026-04-23T15:30:00.000Z,2026-04-23T15:30:00.000Z,2026-04-23T15:35:00.000Z,WMT,LONG,134,131.17,131.2,4.02,Earnings,Earnings beat momentum
2026-04-23T15:35:00.000Z,2026-04-23T15:35:00.000Z,2026-04-23T16:10:00.000Z,V,LONG,91,306.77,307,20.93,Earnings,Post-earnings IV crush
2026-04-23T15:35:00.000Z,2026-04-23T15:35:00.000Z,2026-04-23T16:10:00.000Z,GOOGL,SHORT,119,340.23,340.11,14.28,Mean Reversion,Oversold bounce
2026-04-23T15:40:00.000Z,2026-04-23T15:40:00.000Z,2026-04-23T16:35:00.000Z,MA,LONG,42,500.44,502.1,69.72,Scalp,
2026-04-23T15:40:00.000Z,2026-04-23T15:40:00.000Z,2026-04-23T16:15:00.000Z,META,SHORT,14,667.79,665.75,28.56,Scalp,Power-hour scalp
2026-04-23T15:40:00.000Z,2026-04-23T15:40:00.000Z,2026-04-23T16:30:00.000Z,BAC,LONG,170,53.22,53.12,-17,Breakout,
2026-04-23T15:40:00.000Z,2026-04-23T15:40:00.000Z,2026-04-23T15:55:00.000Z,AMZN,SHORT,101,257.78,256.73,106.05,Mean Reversion,
2026-04-23T15:40:00.000Z,2026-04-23T15:40:00.000Z,2026-04-23T16:40:00.000Z,QQQ,SHORT,44,656.13,655.59,23.76,Trend Following,20EMA pullback long
2026-04-23T15:40:00.000Z,2026-04-23T15:40:00.000Z,2026-04-23T16:25:00.000Z,NFLX,SHORT,95,93.16,92.79,35.15,Trend Following,
2026-04-23T15:45:00.000Z,2026-04-23T15:45:00.000Z,2026-04-23T16:35:00.000Z,QQQ,LONG,50,655.79,655.68,-5.5,Earnings,Post-earnings IV crush
2026-04-23T15:45:00.000Z,2026-04-23T15:45:00.000Z,2026-04-23T16:40:00.000Z,INTC,SHORT,159,67.71,68.13,-66.78,Breakout,ATH breakout retest
2026-04-23T15:50:00.000Z,2026-04-23T15:50:00.000Z,2026-04-23T16:40:00.000Z,COST,LONG,35,1011.47,1013.49,70.7,Breakout,Cup & handle long
2026-04-23T15:50:00.000Z,2026-04-23T15:50:00.000Z,2026-04-23T16:25:00.000Z,COST,SHORT,19,1011.32,1012.89,-29.83,Trend Following,
2026-04-23T15:50:00.000Z,2026-04-23T15:50:00.000Z,2026-04-23T16:25:00.000Z,CVX,SHORT,114,186.05,186.25,-22.8,Mean Reversion,Squeezed out early
2026-04-23T15:50:00.000Z,2026-04-23T15:50:00.000Z,2026-04-23T15:55:00.000Z,IWM,LONG,59,276.7,276.73,1.77,Mean Reversion,
2026-04-23T15:55:00.000Z,2026-04-23T15:55:00.000Z,2026-04-23T16:35:00.000Z,DIS,SHORT,364,103.99,103.83,58.24,Scalp,Opening drive scalp
2026-04-23T15:55:00.000Z,2026-04-23T15:55:00.000Z,2026-04-23T16:05:00.000Z,AMZN,SHORT,50,256.7,256.65,2.5,Scalp,
2026-04-23T15:55:00.000Z,2026-04-23T15:55:00.000Z,2026-04-23T16:40:00.000Z,MSFT,LONG,75,419.27,417.29,-148.5,Breakout,Cup & handle long
2026-04-23T16:00:00.000Z,2026-04-23T16:00:00.000Z,2026-04-23T16:35:00.000Z,XLF,LONG,272,51.93,51.89,-10.88,Mean Reversion,
2026-04-23T16:00:00.000Z,2026-04-23T16:00:00.000Z,2026-04-23T16:30:00.000Z,DIS,LONG,185,103.99,103.85,-25.9,Scalp,Opening drive scalp
2026-04-23T16:05:00.000Z,2026-04-23T16:05:00.000Z,2026-04-23T16:50:00.000Z,AAPL,LONG,109,273.27,273.15,-13.08,Mean Reversion,
2026-04-23T16:05:00.000Z,2026-04-23T16:05:00.000Z,2026-04-23T16:55:00.000Z,XLF,LONG,390,51.95,51.86,-35.1,Trend Following,
2026-04-23T16:05:00.000Z,2026-04-23T16:05:00.000Z,2026-04-23T16:35:00.000Z,BAC,SHORT,355,53.22,53.08,49.7,Earnings,
2026-04-23T16:05:00.000Z,2026-04-23T16:05:00.000Z,2026-04-23T16:25:00.000Z,V,LONG,109,306.59,307.12,57.77,Mean Reversion,Squeezed out early
2026-04-23T16:10:00.000Z,2026-04-23T16:10:00.000Z,2026-04-23T16:30:00.000Z,ORCL,LONG,94,178.87,178.5,-34.78,Earnings,Earnings drift
2026-04-23T16:15:00.000Z,2026-04-23T16:15:00.000Z,2026-04-23T16:25:00.000Z,GS,SHORT,42,941.36,940.74,26.04,Mean Reversion,VWAP reversion long
2026-04-23T16:15:00.000Z,2026-04-23T16:15:00.000Z,2026-04-23T16:50:00.000Z,NFLX,LONG,204,92.68,92.6,-16.32,Earnings,
2026-04-23T16:15:00.000Z,2026-04-23T16:15:00.000Z,2026-04-23T17:00:00.000Z,CRM,SHORT,70,173.48,172.67,56.7,Mean Reversion,Fade gap up
2026-04-23T16:20:00.000Z,2026-04-23T16:20:00.000Z,2026-04-23T16:45:00.000Z,GS,LONG,75,940.85,940.62,-17.25,Breakout,ATH breakout retest
2026-04-23T16:20:00.000Z,2026-04-23T16:20:00.000Z,2026-04-23T16:35:00.000Z,AMZN,LONG,164,256.74,257.06,52.48,Earnings,Post-earnings IV crush
2026-04-23T16:20:00.000Z,2026-04-23T16:20:00.000Z,2026-04-23T17:20:00.000Z,COST,LONG,14,1012.82,1011.7,-15.68,Earnings,
2026-04-23T16:20:00.000Z,2026-04-23T16:20:00.000Z,2026-04-23T17:15:00.000Z,COST,LONG,15,1012.84,1012.34,-7.5,Breakout,Range breakout on volume
2026-04-23T16:20:00.000Z,2026-04-23T16:20:00.000Z,2026-04-23T17:05:00.000Z,BAC,SHORT,90,53.18,52.73,40.5,Trend Following,
2026-04-23T16:25:00.000Z,2026-04-23T16:25:00.000Z,2026-04-23T17:20:00.000Z,INTC,LONG,344,68.06,67.3,-261.44,Breakout,Range breakout on volume
2026-04-23T16:25:00.000Z,2026-04-23T16:25:00.000Z,2026-04-23T16:35:00.000Z,AMZN,SHORT,112,256.91,257.03,-13.44,Trend Following,Stopped below trend line
2026-04-23T16:25:00.000Z,2026-04-23T16:25:00.000Z,2026-04-23T17:00:00.000Z,BAC,SHORT,338,53.13,52.86,91.26,Mean Reversion,
2026-04-23T16:25:00.000Z,2026-04-23T16:25:00.000Z,2026-04-23T16:30:00.000Z,MU,LONG,10,487.9,489.52,16.2,Trend Following,Trend continuation
2026-04-23T16:25:00.000Z,2026-04-23T16:25:00.000Z,2026-04-23T16:35:00.000Z,DIS,SHORT,196,103.87,103.82,9.8,Mean Reversion,
2026-04-23T16:30:00.000Z,2026-04-23T16:30:00.000Z,2026-04-23T17:05:00.000Z,WMT,LONG,175,132.27,131.84,-75.25,Scalp,
2026-04-23T16:30:00.000Z,2026-04-23T16:30:00.000Z,2026-04-23T16:35:00.000Z,AMD,LONG,55,309.32,309.22,-5.5,Mean Reversion,
2026-04-23T16:30:00.000Z,2026-04-23T16:30:00.000Z,2026-04-23T17:15:00.000Z,V,SHORT,30,307.13,305.64,44.7,Mean Reversion,Oversold bounce
2026-04-23T16:30:00.000Z,2026-04-23T16:30:00.000Z,2026-04-23T17:30:00.000Z,GS,SHORT,91,940.52,930.24,935.48,Breakout,
2026-04-23T16:30:00.000Z,2026-04-23T16:30:00.000Z,2026-04-23T16:55:00.000Z,INTC,LONG,128,67.99,68,1.28,Trend Following,Stopped below trend line
2026-04-23T16:35:00.000Z,2026-04-23T16:35:00.000Z,2026-04-23T17:10:00.000Z,V,SHORT,189,306.96,305.82,215.46,Breakout,
2026-04-23T16:35:00.000Z,2026-04-23T16:35:00.000Z,2026-04-23T17:15:00.000Z,XLF,LONG,361,51.88,51.57,-111.91,Earnings,Post-earnings IV crush
2026-04-23T16:35:00.000Z,2026-04-23T16:35:00.000Z,2026-04-23T17:10:00.000Z,GS,SHORT,20,940.45,933.64,136.2,Breakout,
2026-04-23T16:35:00.000Z,2026-04-23T16:35:00.000Z,2026-04-23T16:50:00.000Z,BAC,LONG,185,53.09,53,-16.65,Mean Reversion,VWAP reversion long
2026-04-23T16:35:00.000Z,2026-04-23T16:35:00.000Z,2026-04-23T17:10:00.000Z,BAC,LONG,185,53.08,52.65,-79.55,Mean Reversion,Oversold bounce
2026-04-23T16:40:00.000Z,2026-04-23T16:40:00.000Z,2026-04-23T17:15:00.000Z,AMZN,LONG,112,256.99,255.49,-168,Breakout,
2026-04-23T16:40:00.000Z,2026-04-23T16:40:00.000Z,2026-04-23T16:55:00.000Z,CVX,LONG,64,186.02,185.67,-22.4,Breakout,
2026-04-23T16:40:00.000Z,2026-04-23T16:40:00.000Z,2026-04-23T17:25:00.000Z,COST,SHORT,82,1013.42,1011.38,167.28,Trend Following,
2026-04-23T16:40:00.000Z,2026-04-23T16:40:00.000Z,2026-04-23T17:10:00.000Z,GS,LONG,61,939.89,933.66,-380.03,Scalp,Opening drive scalp
2026-04-23T16:45:00.000Z,2026-04-23T16:45:00.000Z,2026-04-23T17:35:00.000Z,JPM,LONG,47,313.27,310.37,-136.3,Breakout,
2026-04-23T16:45:00.000Z,2026-04-23T16:45:00.000Z,2026-04-23T17:35:00.000Z,QQQ,LONG,72,655.54,650.87,-336.24,Mean Reversion,VWAP reversion long
2026-04-23T16:45:00.000Z,2026-04-23T16:45:00.000Z,2026-04-23T17:40:00.000Z,QQQ,LONG,54,655.53,648.47,-381.24,Breakout,ATH breakout retest
2026-04-23T16:50:00.000Z,2026-04-23T16:50:00.000Z,2026-04-23T17:40:00.000Z,AMD,SHORT,134,309.27,302.48,909.86,Breakout,Range breakout on volume
2026-04-23T16:50:00.000Z,2026-04-23T16:50:00.000Z,2026-04-23T17:40:00.000Z,MU,SHORT,29,492.11,478.55,393.24,Breakout,Cup & handle long
2026-04-23T16:50:00.000Z,2026-04-23T16:50:00.000Z,2026-04-23T17:50:00.000Z,CRM,SHORT,173,172.57,171.54,178.19,Scalp,
2026-04-23T16:55:00.000Z,2026-04-23T16:55:00.000Z,2026-04-23T17:15:00.000Z,COST,SHORT,64,1013.42,1012.29,72.32,Mean Reversion,
2026-04-23T16:55:00.000Z,2026-04-23T16:55:00.000Z,2026-04-23T17:35:00.000Z,XOM,LONG,131,148.99,150.04,137.55,Scalp,
2026-04-23T16:55:00.000Z,2026-04-23T16:55:00.000Z,2026-04-23T17:30:00.000Z,XOM,LONG,246,148.99,149.95,236.16,Trend Following,
2026-04-23T16:55:00.000Z,2026-04-23T16:55:00.000Z,2026-04-23T17:50:00.000Z,ORCL,LONG,128,178.2,174.84,-430.08,Breakout,
2026-04-23T16:55:00.000Z,2026-04-23T16:55:00.000Z,2026-04-23T17:45:00.000Z,AAPL,LONG,41,273.1,272.02,-44.28,Scalp,
2026-04-23T16:55:00.000Z,2026-04-23T16:55:00.000Z,2026-04-23T17:40:00.000Z,ORCL,LONG,183,178.17,175.22,-539.85,Trend Following,VWAP reclaim long
2026-04-23T16:55:00.000Z,2026-04-23T16:55:00.000Z,2026-04-23T17:55:00.000Z,DIS,LONG,176,103.83,103.14,-121.44,Earnings,
2026-04-23T16:55:00.000Z,2026-04-23T16:55:00.000Z,2026-04-23T17:10:00.000Z,XOM,LONG,87,148.98,149.8,71.34,Scalp,
2026-04-23T17:00:00.000Z,2026-04-23T17:00:00.000Z,2026-04-23T17:45:00.000Z,XLF,SHORT,127,51.78,51.35,54.61,Mean Reversion,
2026-04-23T17:00:00.000Z,2026-04-23T17:00:00.000Z,2026-04-23T17:40:00.000Z,MU,LONG,24,489.36,480.06,-223.2,Breakout,
2026-04-23T17:00:00.000Z,2026-04-23T17:00:00.000Z,2026-04-23T18:00:00.000Z,QQQ,LONG,58,654.63,650.79,-222.72,Scalp,
2026-04-23T17:00:00.000Z,2026-04-23T17:00:00.000Z,2026-04-23T17:50:00.000Z,SPY,LONG,71,709.77,704.42,-379.85,Mean Reversion,
2026-04-23T17:00:00.000Z,2026-04-23T17:00:00.000Z,2026-04-23T17:10:00.000Z,SPY,LONG,60,710.5,707.85,-159,Earnings,Earnings drift
2026-04-23T17:00:00.000Z,2026-04-23T17:00:00.000Z,2026-04-23T17:55:00.000Z,INTC,SHORT,219,67.78,67.51,59.13,Scalp,Power-hour scalp
2026-04-23T17:00:00.000Z,2026-04-23T17:00:00.000Z,2026-04-23T17:10:00.000Z,ORCL,LONG,48,177.86,176.99,-41.76,Trend Following,
2026-04-23T17:05:00.000Z,2026-04-23T17:05:00.000Z,2026-04-23T17:55:00.000Z,META,SHORT,53,662.77,657.5,279.31,Mean Reversion,Fade gap up
2026-04-23T17:05:00.000Z,2026-04-23T17:05:00.000Z,2026-04-23T17:30:00.000Z,NVDA,SHORT,106,200.68,199.65,109.18,Breakout,ATH breakout retest
2026-04-23T17:10:00.000Z,2026-04-23T17:10:00.000Z,2026-04-23T18:10:00.000Z,GOOGL,SHORT,133,339.09,339.92,-110.39,Mean Reversion,
2026-04-23T17:10:00.000Z,2026-04-23T17:10:00.000Z,2026-04-23T17:55:00.000Z,INTC,LONG,180,67.54,67.42,-21.6,Breakout,ATH breakout retest
2026-04-23T17:15:00.000Z,2026-04-23T17:15:00.000Z,2026-04-23T18:05:00.000Z,NVDA,SHORT,76,200,199.06,71.44,Trend Following,
2026-04-23T17:15:00.000Z,2026-04-23T17:15:00.000Z,2026-04-23T17:55:00.000Z,AAPL,SHORT,82,272.42,272.62,-16.4,Mean Reversion,
2026-04-23T17:15:00.000Z,2026-04-23T17:15:00.000Z,2026-04-23T17:25:00.000Z,MU,SHORT,53,483.79,481.69,111.3,Breakout,Bull flag continuation
